,Unnamed: 0,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,Numerator,Day_Perc_Change,Trend,Daily Return,SMA21,SMA34,average,std,Upper band,Lower band
425,425,RELINFRA,EQ,2019-01-29,257.5,256.8,268.15,255.0,265.75,265.45,263.46,3828994,1008780291.0,57777,1028651,26.86,1,2019,1008786759.24,0.030873786407767057,Among top gainers,0.033683800623052866,294.0976190476192,296.63823529411746,290.39285714285717,17.989536030526377,326.37192920390993,254.4137850818044
426,426,RELINFRA,EQ,2019-01-30,265.45,267.45,271.5,263.55,269.0,269.2,267.65,2724905,729331923.7,44094,837306,30.73,1,2019,729320823.2499999,0.014126954228668387,Positive,0.006543279117592073,291.84047619047635,295.845588235294,287.7678571428572,18.2245566279654,324.216970398788,251.31874388692643
427,427,RELINFRA,EQ,2019-01-31,269.2,270.0,271.5,260.35,268.65,268.95,265.98,3537287,940857077.9,51392,1281070,36.22,1,2019,940847596.26,-0.0009286775631500711,Slight or No change,-0.003888888888888931,290.0785714285716,295.31617647058806,285.00000000000006,17.904264640244207,320.8085292804885,249.19147071951164
428,428,RELINFRA,EQ,2019-02-01,268.95,269.0,279.05,263.2,265.8,267.1,270.49,3108550,840842132.3,33362,344870,11.09,2,2019,840831689.5,-0.006878601970626397,Slight negative,-0.00706319702602222,289.0238095238097,294.58529411764687,282.2000000000001,17.3743289853887,316.9486579707775,247.4513420292227
429,429,RELINFRA,EQ,2019-02-04,267.1,253.0,257.75,221.4,227.0,227.1,232.67,16577801,3857182435.0,152721,1015536,6.13,2,2019,3857156958.67,-0.14975664545114198,Bear drop,-0.1023715415019763,285.7047619047621,292.7897058823528,276.27142857142866,20.92073607219439,318.11290071581743,234.42995642703988
430,430,RELINFRA,EQ,2019-02-05,227.1,225.0,238.8,220.45,226.0,227.25,229.07,14361852,3289916625.0,122764,1400687,9.75,2,2019,3289869437.64,0.0006605019815060231,Slight or No change,0.01,282.2666666666669,290.7926470588234,270.0607142857144,21.687121121248378,313.43495652821116,226.68647204321766
431,431,RELINFRA,EQ,2019-02-06,227.25,224.9,229.0,141.4,155.0,154.3,166.8,87700480,14628190954.0,767316,6408853,7.31,2,2019,14628440064.000004,-0.3210121012101209,Bear drop,-0.31391729657625606,275.23809523809547,286.530882352941,259.907142857143,36.558829603506986,333.024802064157,186.78948365012906
432,432,RELINFRA,EQ,2019-02-07,154.3,151.1,151.95,107.1,108.3,110.65,121.79,134735370,16409911432.0,966386,13906409,10.32,2,2019,16409420712.3,-0.28289047310434223,Bear drop,-0.26770350761085365,266.19285714285735,280.8838235294116,246.50357142857158,52.37705554727616,351.2576825231239,141.74946033401926
433,433,RELINFRA,EQ,2019-02-08,110.65,102.0,127.05,96.55,118.6,118.15,115.49,83718321,9668501403.0,598813,3691895,4.41,2,2019,9668628892.29,0.06778129236330765,Among top gainers,0.15833333333333338,257.25000000000017,275.3117647058821,234.25357142857158,60.87552073473822,356.004612898048,112.50252995909514
434,434,RELINFRA,EQ,2019-02-11,118.15,123.0,126.7,113.5,115.95,115.5,118.74,30015871,3564201171.0,200293,3094719,10.31,2,2019,3564084522.54,-0.022429115531104604,Negative,-0.06097560975609756,248.09761904761922,269.66470588235273,222.55357142857156,66.98596140032295,356.52549422921743,88.58164862792566
435,435,RELINFRA,EQ,2019-02-12,115.5,116.45,118.5,106.75,111.2,112.65,111.97,36900192,4131759942.0,230685,1930368,5.23,2,2019,4131714498.24,-0.024675324675324628,Negative,-0.032632030914555576,238.87619047619063,264.05441176470566,210.47500000000014,70.63701293340583,351.7490258668118,69.20097413318848
436,436,RELINFRA,EQ,2019-02-13,112.65,112.7,117.35,108.6,111.0,113.1,113.74,21613713,2458240007.0,138580,3446067,15.94,2,2019,2458343716.62,0.003994673768308754,Slight or No change,0.0035492457852705542,229.49523809523825,258.47499999999985,198.40000000000012,71.88021285444493,342.16042570889,54.63957429111025
437,437,RELINFRA,EQ,2019-02-14,113.1,110.1,119.75,110.0,117.1,117.35,115.2,20679331,2382231343.0,122702,2807656,13.58,2,2019,2382258931.2000003,0.03757736516357202,Among top gainers,0.06584922797456857,220.12142857142877,252.75147058823512,187.4464285714287,71.69917246675799,330.84477350494467,44.048083637912725
438,438,RELINFRA,EQ,2019-02-15,117.35,117.0,120.6,114.0,114.0,114.95,116.77,12758179,1489796080.0,87198,1399464,10.97,2,2019,1489772561.83,-0.020451640391989656,Negative,-0.017521367521367497,211.4785714285716,246.83235294117628,177.26428571428582,71.10490199636327,319.47408970701235,35.054481721559284
439,439,RELINFRA,EQ,2019-02-18,114.95,126.4,137.8,120.4,122.7,123.15,125.82,32556611,4096258284.0,188145,2680313,8.23,2,2019,4096272796.02,0.071335363201392,Bull run,-0.025712025316455694,203.1380952380954,241.14264705882331,167.10000000000014,67.61431914799189,302.3286382959839,31.87136170401635
440,440,RELINFRA,EQ,2019-02-19,123.15,123.85,125.5,121.0,121.8,122.25,122.97,12533703,1541331736.0,76122,811616,6.48,2,2019,1541269457.91,-0.007308160779537219,Slight negative,-0.012918853451756111,195.16666666666683,235.73970588235275,156.60357142857157,61.691984469642094,279.9875403678558,33.21960248928738
441,441,RELINFRA,EQ,2019-02-20,122.25,123.0,124.2,111.55,120.1,119.6,117.08,26845895,3143172064.0,164362,1686231,6.28,2,2019,3143117386.6,-0.021676891615541986,Negative,-0.027642276422764275,187.56190476190494,230.7499999999998,145.93571428571443,53.08267292474581,252.10106013520604,39.77036843622281
442,442,RELINFRA,EQ,2019-02-21,119.6,118.0,125.8,116.0,123.55,124.45,121.92,18854987,2298745078.0,125542,1604209,8.51,2,2019,2298800015.04,0.040551839464882944,Among top gainers,0.05466101694915257,180.07142857142875,225.68088235294098,135.7464285714287,40.15198272854475,216.0503940285182,55.442463114339205
443,443,RELINFRA,EQ,2019-02-22,124.45,125.2,139.5,123.6,133.1,133.75,133.93,34461210,4615492183.0,215999,3574225,10.37,2,2019,4615389855.3,0.07472880674969873,Bull run,0.06829073482428112,173.00476190476206,220.80735294117628,129.0785714285716,30.375127187367454,189.8288258033065,68.32831705383668
444,444,RELINFRA,EQ,2019-02-25,133.75,134.95,137.6,128.85,130.6,131.15,133.11,17453561,2323157312.0,101811,2284878,13.09,2,2019,2323243504.71,-0.01943925233644861,Negative,-0.028158577250833518,166.35952380952398,215.78529411764686,122.21428571428588,11.44025330160143,145.09479231748873,99.33377911108302
445,445,RELINFRA,EQ,2019-02-26,131.15,128.45,134.0,126.8,130.75,132.25,130.78,14329305,1873969744.0,80225,2070746,14.45,2,2019,1873986507.9,0.008387342737323555,Slight positive,0.02958349552355011,160.39523809523828,210.83382352941157,120.63928571428588,7.534157565394355,135.70760084507458,105.57097058349717
446,446,RELINFRA,EQ,2019-02-27,132.25,134.1,135.9,127.0,127.3,128.0,131.14,11439426,1500148948.0,70834,2006850,17.54,2,2019,1500166325.64,-0.032136105860113395,Among top losers,-0.04548844146159579,153.8500000000002,205.5999999999998,121.87857142857159,7.1834134345613,136.24539829769418,107.51174455944899
447,447,RELINFRA,EQ,2019-02-28,128.0,129.3,129.45,120.75,122.5,122.8,123.54,23600657,2915718418.0,117245,4974041,21.08,2,2019,2915625165.78,-0.04062500000000002,Among top losers,-0.05027068832173251,146.87857142857163,200.16176470588218,122.21071428571443,7.1048244327489884,136.4203631512124,108.00106542021645
448,448,RELINFRA,EQ,2019-03-01,122.8,123.9,127.8,121.65,124.6,125.25,124.76,21588299,2693254271.0,113353,5094098,23.6,3,2019,2693356183.24,0.019951140065146644,Positive,0.010895883777239664,140.0357142857145,194.83676470588216,122.907142857143,6.870417553762162,136.64797796466732,109.16630774961868
449,449,RELINFRA,EQ,2019-03-05,125.25,125.0,133.25,124.85,130.05,130.4,130.66,17468023,2282379322.0,138826,2803337,16.05,3,2019,2282371885.18,0.04111776447105786,Among top gainers,0.043200000000000044,133.5261904761907,189.55147058823508,124.17500000000015,6.457337805850473,137.0896756117011,111.26032438829921
450,450,RELINFRA,EQ,2019-03-06,130.4,132.0,142.4,130.75,134.55,134.7,137.54,25797590,3548143185.0,170368,3001724,11.64,3,2019,3548200528.6,0.03297546012269925,Among top gainers,0.020454545454545368,129.1261904761907,184.2720588235292,125.7178571428573,6.1822203860345555,138.08229791492641,113.35341637078818
451,451,RELINFRA,EQ,2019-03-07,134.7,136.0,137.6,132.1,133.45,133.3,134.24,12254216,1645054932.0,87073,2053834,16.76,3,2019,1645005955.8400002,-0.010393466963622644,Negative,-0.019852941176470504,124.65238095238118,179.4735294117645,126.85714285714302,5.988156809772345,138.8334564766877,114.88082923759833
452,452,RELINFRA,EQ,2019-03-08,133.3,134.1,136.95,129.5,130.2,130.2,133.18,13832767,1842216152.0,87335,1984525,14.35,3,2019,1842247909.06,-0.023255813953488524,Negative,-0.029082774049217046,123.50476190476212,174.52941176470566,127.94642857142874,4.95314446693105,137.85271750529085,118.04013963756664
453,453,RELINFRA,EQ,2019-03-11,130.2,126.2,133.9,125.65,132.85,132.25,131.17,12312022,1615004971.0,81373,1620255,13.16,3,2019,1614967925.7399998,0.015745007680491696,Positive,0.04793977812995243,124.53333333333354,169.8999999999998,128.59642857142873,4.871718393984699,138.33986535939812,118.85299178345933
454,454,RELINFRA,EQ,2019-03-12,132.25,134.4,135.75,129.0,130.45,131.25,133.28,7962543,1061225141.0,51022,1534842,19.28,3,2019,1061247731.04,-0.007561436672967825,Slight negative,-0.02343750000000004,125.15714285714306,165.5455882352939,129.23928571428587,4.5532396992295165,138.3457651127449,120.13280631582684
455,455,RELINFRA,EQ,2019-03-13,131.25,132.25,132.5,129.1,129.6,129.8,130.87,6196465,810924784.1,45413,945248,15.25,3,2019,810931374.5500001,-0.011047619047618971,Negative,-0.01852551984877118,125.83809523809545,161.07647058823508,129.9678571428573,3.6107002913290405,137.18925772551538,122.74645656019922
456,456,RELINFRA,EQ,2019-03-14,129.8,130.0,131.4,124.2,124.5,125.0,126.51,12742845,1612122778.0,77313,2525478,19.82,3,2019,1612097320.95,-0.036979969183359114,Among top losers,-0.038461538461538464,126.42619047619068,156.4544117647057,130.007142857143,3.548502237883627,137.10414733291026,122.91013838137576
457,457,RELINFRA,EQ,2019-03-15,125.0,124.25,134.45,121.1,132.8,131.65,126.84,20051293,2543366616.0,112840,4628550,23.08,3,2019,2543306004.12,0.053200000000000136,Among top gainers,0.05955734406438636,127.30952380952402,152.36470588235275,129.85714285714303,3.4201808962443105,136.69750464963164,123.01678106465441
458,458,RELINFRA,EQ,2019-03-18,131.65,132.85,138.35,132.8,133.6,135.0,135.71,13176692,1788200907.0,92591,2764601,20.98,3,2019,1788208871.3200004,0.02544625902012898,Positive,0.016183665788483296,128.15000000000023,148.76176470588214,130.132142857143,3.677248508573146,137.4866398742893,122.77764583999672
459,459,RELINFRA,EQ,2019-03-19,135.0,142.5,146.05,136.0,136.75,137.1,140.07,19368390,2712964868.0,119423,2536711,13.1,3,2019,2712930387.3,0.015555555555555543,Positive,-0.0378947368421053,129.20476190476214,144.98676470588217,130.47857142857157,4.096655027943996,138.67188148445956,122.28526137268358
460,460,RELINFRA,EQ,2019-03-20,137.1,137.4,140.0,135.65,136.95,137.15,137.75,8515892,1173063189.0,60980,1243382,14.6,3,2019,1173064123.0,0.0003646973012401134,Slight or No change,-0.001819505094614265,129.8714285714288,141.1029411764704,131.132142857143,4.390181665414388,139.9125061879718,122.35177952631423
461,461,RELINFRA,EQ,2019-03-22,137.15,137.2,138.45,129.65,129.9,130.55,133.58,8126674,1085552982.0,56307,1923592,23.67,3,2019,1085561112.92,-0.048122493620123885,Among top losers,-0.04846938775510188,130.2666666666669,137.0323529411763,131.68571428571445,3.6918011328876448,139.06931655148975,124.30211201993916
462,462,RELINFRA,EQ,2019-03-25,130.55,126.8,132.75,126.05,128.15,128.2,129.52,9384294,1215456239.0,61450,991957,10.57,3,2019,1215453758.88,-0.0180007659900423,Negative,0.01104100946372233,130.6761904761907,132.94705882352923,131.89642857142874,3.3660330616057856,138.62849469464032,125.16436244821718
463,463,RELINFRA,EQ,2019-03-26,128.2,129.0,136.7,128.7,133.5,133.15,133.31,11785336,1571151885.0,71652,1975363,16.76,3,2019,1571103142.16,0.0386115444617785,Among top gainers,0.03217054263565896,131.09047619047644,130.18382352941154,132.0928571428573,3.352201179471058,138.7972595017994,125.38845478391518
464,464,RELINFRA,EQ,2019-03-27,133.15,134.35,137.25,130.0,130.7,130.95,134.18,9668897,1297399430.0,60540,1309296,13.54,3,2019,1297372599.46,-0.016522718738265274,Negative,-0.025307033866765954,130.95714285714308,127.35147058823507,131.82500000000016,3.2768271474462773,138.37865429489273,125.2713457051076
465,465,RELINFRA,EQ,2019-03-28,130.95,132.35,135.95,131.2,135.55,135.2,134.56,7584343,1020571740.0,68508,1454618,19.18,3,2019,1020549194.08,0.03245513554791901,Among top gainers,0.02153381186248579,131.15000000000023,126.7897058823527,131.96071428571446,3.3803264847129366,138.72136725514034,125.20006131628858
466,466,RELINFRA,EQ,2019-03-29,135.2,135.85,140.3,135.55,136.2,137.0,137.94,8789953,1212447209.0,54833,1135056,12.91,3,2019,1212486116.82,0.013313609467455743,Positive,0.008465218991534823,131.3761904761907,127.56470588235273,132.44642857142873,3.5899145204489544,139.62625761232664,125.26659953053081
467,467,RELINFRA,EQ,2019-04-01,137.0,137.8,140.0,133.9,137.4,137.55,137.61,6885735,947539275.1,45100,666578,9.68,4,2019,947545993.35,0.004014598540146075,Slight or No change,-0.0018142235123367197,131.83095238095262,128.13529411764685,132.82500000000016,3.838456721182813,140.50191344236578,125.14808655763453
468,468,RELINFRA,EQ,2019-04-02,137.55,138.0,146.4,136.8,140.5,140.25,141.81,15133257,2146071780.0,95842,1577740,10.43,4,2019,2146047175.17,0.01962922573609593,Positive,0.016304347826086956,132.661904761905,128.86323529411743,133.4678571428573,4.282370261355008,142.03259766556732,124.90311662014729
469,469,RELINFRA,EQ,2019-04-03,140.25,141.1,142.15,137.0,137.5,137.5,139.38,6939517,967221899.6,61300,1385212,19.96,4,2019,967229879.46,-0.019607843137254943,Negative,-0.025513819985825616,133.2452380952383,129.59411764705862,134.0178571428573,4.269507589328899,142.5568723215151,125.47884196419952
470,470,RELINFRA,EQ,2019-04-04,137.5,137.95,138.7,132.0,132.6,132.85,134.95,6309765,851512548.2,39916,1035686,16.41,4,2019,851502786.7499999,-0.033818181818181865,Among top losers,-0.03696991663646245,133.36190476190498,130.1749999999998,134.5785714285716,3.4262961773461464,141.43116378326388,127.7259790738793
471,471,RELINFRA,EQ,2019-04-05,132.85,132.8,134.7,132.1,133.45,133.55,133.49,5492537,733179718.0,35926,814890,14.84,4,2019,733198764.13,0.005269100489273759,Slight positive,0.005647590361445782,133.30714285714308,130.6514705882351,134.71428571428586,3.3378613934239136,141.39000850113368,128.03856292743805
472,472,RELINFRA,EQ,2019-04-08,133.55,134.3,138.3,131.35,132.45,132.55,134.82,6382109,860465562.9,43346,1124739,17.62,4,2019,860435935.38,-0.007487832272557116,Slight negative,-0.013030528667163067,133.2714285714288,131.16911764705864,134.53928571428585,3.3856131459482697,141.3105120061824,127.76805942238931
473,473,RELINFRA,EQ,2019-04-09,132.55,133.15,134.35,126.4,130.5,130.5,129.4,8534769,1104390558.0,59004,1133121,13.28,4,2019,1104399108.6,-0.0154658619388911,Negative,-0.019902365752910295,133.28571428571453,131.38529411764688,134.0678571428573,3.460302740416941,140.98846262369116,127.14725166202341
474,474,RELINFRA,EQ,2019-04-10,130.5,130.8,134.3,130.1,131.7,131.4,132.22,7094620,938079272.1,58911,977635,13.78,4,2019,938050656.4,0.006896551724137946,Slight positive,0.004587155963302708,133.24523809523834,131.65441176470569,133.65714285714301,3.4071676227012455,140.47147810254552,126.84280761174053
475,475,RELINFRA,EQ,2019-04-11,131.4,131.5,132.4,127.65,128.7,128.95,128.95,5420241,698937070.7,36978,885269,16.33,4,2019,698940076.9499999,-0.0186453576864537,Negative,-0.01939163498098868,133.13571428571453,131.9294117647057,133.5428571428573,3.5435128780457563,140.6298828989488,126.45583138676578
476,476,RELINFRA,EQ,2019-04-12,128.95,129.1,132.2,128.5,131.35,131.4,130.61,5807969,758572468.7,40577,822168,14.16,4,2019,758578831.09,0.018999612252811326,Positive,0.017815646785437733,133.211904761905,132.13382352941156,133.77142857142874,3.264595291605795,140.30061915464034,127.24223798821716
477,477,RELINFRA,EQ,2019-04-15,131.4,132.2,134.2,130.5,131.9,132.0,132.4,3808950,504307034.2,26642,505315,13.27,4,2019,504304980.0,0.0045662100456620456,Slight or No change,-0.0015128593040846343,133.54523809523832,132.08235294117625,133.68928571428586,3.2957535949512615,140.2807929041884,127.09777852438333
478,478,RELINFRA,EQ,2019-04-16,132.0,132.5,136.3,130.2,132.0,132.05,133.47,7716491,1029950710.0,52133,1571771,20.37,4,2019,1029920053.77,0.0003787878787879784,Slight or No change,-0.0033962264150942537,133.56428571428594,132.10882352941158,133.76785714285728,3.238031639976855,140.243920422811,127.29179386290357
479,479,RELINFRA,EQ,2019-04-18,132.05,132.3,132.55,120.0,120.8,121.5,123.83,16928048,2096248440.0,111215,3542121,20.92,4,2019,2096200183.84,-0.07989397955319966,Bear drop,-0.08163265306122457,132.9214285714288,131.79264705882335,132.78928571428585,4.5686716876357485,141.92662908955734,123.65194233901435
480,480,RELINFRA,EQ,2019-04-22,121.5,119.5,121.0,114.1,116.0,116.35,117.26,12261740,1437861887.0,83679,912859,7.44,4,2019,1437811632.4,-0.04238683127572018,Among top losers,-0.02635983263598331,131.93333333333356,131.44999999999982,131.31428571428586,6.160713887593781,143.63571348947343,118.9928579390983
481,481,RELINFRA,EQ,2019-04-23,116.35,116.05,121.85,114.7,117.7,118.0,118.94,13824049,1644213905.0,80680,817302,5.91,4,2019,1644232388.06,0.01418134937688009,Positive,0.01680310211115901,131.0214285714288,131.30882352941157,129.9178571428573,6.819051567931664,143.55596027872062,116.27975400699395
482,482,RELINFRA,EQ,2019-04-24,118.0,119.0,122.5,115.65,121.0,120.95,119.2,10698675,1275299373.0,74897,1725197,16.13,4,2019,1275282060.0,0.02500000000000013,Positive,0.016386554621848765,130.56428571428592,131.18235294117628,128.53928571428585,6.513630045836581,141.566545805959,115.5120256226127
483,483,RELINFRA,EQ,2019-04-25,120.95,121.75,128.9,121.05,121.75,122.1,124.49,15058571,1874582704.0,98488,2114116,14.04,4,2019,1874641503.79,0.009508061182306626,Slight positive,0.00287474332648866,130.27380952380975,130.93823529411748,127.43928571428584,6.17554664576557,139.790379005817,115.0881924227547
484,484,RELINFRA,EQ,2019-04-26,122.1,122.85,124.25,116.6,119.25,119.95,120.35,10654280,1282283794.0,71080,836302,7.85,4,2019,1282242598.0,-0.01760851760851756,Negative,-0.023606023606023537,129.6452380952383,130.5044117647057,126.5178571428573,6.267824034883977,139.05350521262525,113.98220907308934
485,485,RELINFRA,EQ,2019-04-30,119.95,114.0,115.75,105.5,107.0,107.9,109.01,15792196,1721471252.0,108389,1588327,10.06,4,2019,1721507285.96,-0.10045852438516044,Bear drop,-0.05350877192982451,128.54761904761926,129.7573529411763,124.68571428571444,7.650500953242746,139.98671619219994,109.38471237922894
486,486,RELINFRA,EQ,2019-05-02,107.9,108.0,115.35,106.4,109.9,110.25,111.34,16498327,1836923621.0,111041,2148980,13.03,5,2019,1836923728.18,0.021779425393883226,Positive,0.020833333333333332,127.35952380952403,129.17058823529393,123.0928571428573,8.189647713469423,139.47215256979615,106.71356171591844
487,487,RELINFRA,EQ,2019-05-03,110.25,110.95,112.25,108.3,109.85,109.9,110.02,10877791,1196792292.0,68124,1604296,14.75,5,2019,1196774565.82,-0.0031746031746031638,Slight or No change,-0.009463722397476315,126.06904761904785,128.51323529411746,121.62142857142874,8.59690718730988,138.8152429460485,104.42761419680897
488,488,RELINFRA,EQ,2019-05-06,109.9,108.0,109.25,105.15,105.9,106.1,107.06,8810074,943165609.0,54063,1257611,14.27,5,2019,943206522.44,-0.034576888080072865,Among top losers,-0.017592592592592646,124.57142857142878,127.77352941176453,119.81428571428587,9.031407347790706,137.8771004098673,101.75147101870446
489,489,RELINFRA,EQ,2019-05-07,106.1,106.15,109.0,100.0,100.35,100.9,104.74,10579715,1108146844.0,64725,1094952,10.35,5,2019,1108119349.1,-0.04901036757775668,Among top losers,-0.049458313707018364,122.69761904761927,126.9235294117645,117.81071428571444,9.916772477678315,137.64425924107107,97.97716933035781
490,490,RELINFRA,EQ,2019-05-08,100.9,99.0,102.4,96.6,99.85,99.45,99.51,14389998,1432004397.0,81888,1348993,9.37,5,2019,1431948700.98,-0.01437066402378595,Negative,0.004545454545454574,120.8857142857145,126.17205882352921,115.52857142857158,10.2205809387573,135.96973330608617,95.08740955105698
491,491,RELINFRA,EQ,2019-05-09,99.45,99.55,103.2,99.15,102.75,101.9,101.43,9073864,920336925.2,60852,1017296,11.21,5,2019,920362025.52,0.024635495223730645,Positive,0.023606228026117615,119.41190476190498,125.29705882352921,113.37857142857159,9.638458907434687,132.65548924344097,94.10165361370221
492,492,RELINFRA,EQ,2019-05-10,101.9,102.1,108.5,102.1,107.6,107.15,106.08,10773570,1142881829.0,69164,1505251,13.97,5,2019,1142860305.6,0.05152109911678116,Among top gainers,0.04946131243878562,118.15476190476213,124.47794117647038,111.60000000000016,8.103109564593312,127.80621912918679,95.39378087081354
493,493,RELINFRA,EQ,2019-05-13,107.15,107.2,109.75,100.2,101.05,101.1,104.83,6732295,705729353.7,45809,626421,9.3,5,2019,705746484.85,-0.056462902473168534,Among top losers,-0.05690298507462695,116.65714285714306,123.41911764705861,110.14285714285731,8.01968388845535,126.182224919768,94.10348936594661
